33.76952,-84.39097,1
33.7701198409,-84.3913535164,1
33.7709857075999,-84.402661201,1
33.77131,-84.392067,1
33.7717073259999,-84.3912515496,1
33.7720907049999,-84.3916601817,1
33.7721357088,-84.3909841292,1
33.7741360837,-84.3988180208999,2
33.7744541937,-84.3923166044999,1
33.7746817956999,-84.3963793884,2
33.7747282547,-84.4054739197,1
33.7754640058,-84.4034990125999,3
33.7754865173,-84.3929717918999,1
33.775955,-84.393657,1
33.7760745411,-84.3929996793,1
33.7762597564,-84.3923818786999,2
33.7762805252,-84.3880186544,1
33.7763293379999,-84.3899518505999,1
33.7765130647,-84.3916827264,1
33.77668,-84.38863,1
33.776725,-84.389468,2
33.77673,-84.3952623,1
33.776916,-84.39212,2
33.777007,-84.405706,2
33.7771623189999,-84.396181364,1
33.7771756113999,-84.3933420253,1
33.7774229491,-84.3984671425999,1
33.7779314814999,-84.3972070117,1
33.7783680241999,-84.3866880160999,1
33.7789162217,-84.4048399261999,1
33.7789564125,-84.4013146596,3
33.7791074274,-84.4066248728999,1
33.7801287257999,-84.4051386471,1
33.780819,-84.397985,1
33.7811392122,-84.4065808637,1
33.7823800227999,-84.3959555596999,1
33.7701198409,-84.3913535164,4
33.7728653676,-84.4014654817,1
33.7736039018,-84.396244826,1
33.773706216,-84.3939920363,1
33.7745062595,-84.3910581935,1
33.7746375385,-84.3942054445,2
33.7746817956999,-84.3963793884,3
33.7748336562999,-84.4031107899999,1
33.7749746169999,-84.3935273982999,1
33.7753601578,-84.3927199461,1
33.7756488460999,-84.3982696998999,1
33.7758475934,-84.3925281729,1
33.7758559115,-84.3971708091,1
33.7759935065,-84.3948157683,1
33.7762579724999,-84.3941131489,1
33.7762805252,-84.3880186544,3
33.7763432523,-84.3893079201999,1
33.7765617498999,-84.3983933828999,1
33.7765754417999,-84.4016731134999,1
33.7766697367,-84.3933291511,1
33.776725,-84.389468,2
33.776827,-84.388042,1
33.777138,-84.387672,2
33.7774090879999,-84.3972915731999,1
33.77761934,-84.3923500681,1
33.7779203859,-84.3932001895999,1
33.7788451431,-84.3984765760999,1
33.7789564125,-84.4013146596,6
33.7791074274,-84.4066248728999,2
33.7806758450999,-84.392766362,2
33.7812199971999,-84.4033320747,1
33.7712915716627,-84.3913324013709,2
33.775282403939,-84.4066711464963,1
33.7768310978689,-84.3881971341007,1
33.7768439093347,-84.388907415106,1
33.7769191204614,-84.3930811806134,1
33.7773894532303,-84.4023847826742,1
33.7786796861773,-84.4046157159821,1
33.7794998804019,-84.4023369408856,2
33.7815017051097,-84.395021141723,1
33.7862229550425,-84.4061436090023,1
33.7712915716627,-84.3913324013709,1
33.7713172241968,-84.3937186503148,1
33.7726909679136,-84.3951747469501,1
33.7754010382595,-84.3846020211329,1
33.7758824189085,-84.3942910786335,2
33.7759499160514,-84.3978021693959,1
33.7762775583343,-84.3902785622124,1
33.7763985841177,-84.388799243222,1
33.7768439093347,-84.388907415106,1
33.7768635224553,-84.3899950879698,1
33.7769124757792,-84.3927120400796,1
33.7773819172964,-84.4023865472348,1
33.7773894532303,-84.4023847826742,2
33.7789337787049,-84.4061169086705,1
33.7794998804019,-84.4023369408856,4
33.7796518601603,-84.4054918756696,1
33.7796545110447,-84.4042260725981,1
33.7797961390763,-84.4026102435644,1
33.781511039305,-84.3935698977523,2
33.776938,-84.394909,1
33.7805091718901,-84.398642713145,1
33.777843,-84.402127,1
33.7794998804019,-84.4023369408856,1
33.7766871402618,-84.3903595186108,1
33.7773894532303,-84.4023847826742,1
33.7781678194185,-84.3930843901124,1
